File;Page No;Line No;Headline;Category;Table Headline;Item List Headline;Name;Parameter;Comment;Description;Source
KSP_Reference_Manual.txt.py;299;10601;23. Engine Parameters;Send Effects;;;$ENGINE_PAR_SEND_EFFECT_OUTPUT_GAIN;;;"•   Wet amount of send effects when used in an Insert FX chain
•   Return amount of send effects when used in a Send FX chain";BUILT-IN
KSP_Reference_Manual.txt.py;299;10609;23. Engine Parameters;Send Effects;PsycheDelay;;$ENGINE_PAR_PSYDL_TIME;;;;BUILT-IN
KSP_Reference_Manual.txt.py;299;10610;23. Engine Parameters;Send Effects;PsycheDelay;;$ENGINE_PAR_PSYDL_TIME_UNIT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;299;10611;23. Engine Parameters;Send Effects;PsycheDelay;;$ENGINE_PAR_PSYDL_FEEDBACK;;;;BUILT-IN
KSP_Reference_Manual.txt.py;299;10612;23. Engine Parameters;Send Effects;PsycheDelay;;$ENGINE_PAR_PSYDL_CROSS_FEEDBACK;;;;BUILT-IN
KSP_Reference_Manual.txt.py;299;10613;23. Engine Parameters;Send Effects;PsycheDelay;;$ENGINE_PAR_PSYDL_LR_OFFSET;;;;BUILT-IN
KSP_Reference_Manual.txt.py;299;10614;23. Engine Parameters;Send Effects;PsycheDelay;;$ENGINE_PAR_PSYDL_PITCH;;;;BUILT-IN
KSP_Reference_Manual.txt.py;299;10615;23. Engine Parameters;Send Effects;PsycheDelay;;$ENGINE_PAR_PSYDL_DETUNE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;299;10616;23. Engine Parameters;Send Effects;PsycheDelay;;$ENGINE_PAR_PSYDL_REVERSE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;299;10617;23. Engine Parameters;Send Effects;PsycheDelay;;$ENGINE_PAR_PSYDL_REVERSE_STEREO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;299;10618;23. Engine Parameters;Send Effects;PsycheDelay;;$ENGINE_PAR_PSYDL_DETUNE_STEREO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10623;23. Engine Parameters;Send Effects;Replika Delay;;$ENGINE_PAR_RDL_TYPE;;;"$NI_REPLIKA_TYPE_MODERN
  $NI_REPLIKA_TYPE_TAPE
  $NI_REPLIKA_TYPE_VINTAGE
  $NI_REPLIKA_TYPE_DIFFUSION
  $NI_REPLIKA_TYPE_ANALOGUE";BUILT-IN
KSP_Reference_Manual.txt.py;300;10629;23. Engine Parameters;Send Effects;Replika Delay;;$ENGINE_PAR_RDL_TIME;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10630;23. Engine Parameters;Send Effects;Replika Delay;;$ENGINE_PAR_RDL_TIME_UNIT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10631;23. Engine Parameters;Send Effects;Replika Delay;;$ENGINE_PAR_RDL_FEEDBACK;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10632;23. Engine Parameters;Send Effects;Replika Delay;;$ENGINE_PAR_RDL_LOWCUT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10633;23. Engine Parameters;Send Effects;Replika Delay;;$ENGINE_PAR_RDL_HIGHCUT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10634;23. Engine Parameters;Send Effects;Replika Delay;;$ENGINE_PAR_RDL_SATURATION;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10635;23. Engine Parameters;Send Effects;Replika Delay;;$ENGINE_PAR_RDL_TAPEAGE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10636;23. Engine Parameters;Send Effects;Replika Delay;;$ENGINE_PAR_RDL_FLUTTER;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10637;23. Engine Parameters;Send Effects;Replika Delay;;$ENGINE_PAR_RDL_QUALITY;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10638;23. Engine Parameters;Send Effects;Replika Delay;;$ENGINE_PAR_RDL_DEPTH;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10639;23. Engine Parameters;Send Effects;Replika Delay;;$ENGINE_PAR_RDL_RATE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10641;23. Engine Parameters;Send Effects;Replika Delay;;$ENGINE_PAR_RDL_STEREO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10642;23. Engine Parameters;Send Effects;Replika Delay;;$ENGINE_PAR_RDL_NOISE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10643;23. Engine Parameters;Send Effects;Replika Delay;;$ENGINE_PAR_RDL_PINGPONG;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10644;23. Engine Parameters;Send Effects;Replika Delay;;$ENGINE_PAR_RDL_AMOUNT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10645;23. Engine Parameters;Send Effects;Replika Delay;;$ENGINE_PAR_RDL_SIZE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10646;23. Engine Parameters;Send Effects;Replika Delay;;$ENGINE_PAR_RDL_DENSE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10647;23. Engine Parameters;Send Effects;Replika Delay;;$ENGINE_PAR_RDL_MODULATION;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10648;23. Engine Parameters;Send Effects;Replika Delay;;$ENGINE_PAR_RDL_BBDTYPE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10652;23. Engine Parameters;Send Effects;Twin Delay;;$ENGINE_PAR_TDL_PREDELAY_L;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10653;23. Engine Parameters;Send Effects;Twin Delay;;$ENGINE_PAR_TDL_PREDELAY_L_UNIT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10654;23. Engine Parameters;Send Effects;Twin Delay;;$ENGINE_PAR_TDL_TIME_L;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10655;23. Engine Parameters;Send Effects;Twin Delay;;$ENGINE_PAR_TDL_TIME_L_UNIT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10656;23. Engine Parameters;Send Effects;Twin Delay;;$ENGINE_PAR_TDL_FEEDBACK_L;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10657;23. Engine Parameters;Send Effects;Twin Delay;;$ENGINE_PAR_TDL_LEVEL_L;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10658;23. Engine Parameters;Send Effects;Twin Delay;;$ENGINE_PAR_TDL_PREDELAY_R;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10659;23. Engine Parameters;Send Effects;Twin Delay;;$ENGINE_PAR_TDL_PREDELAY_R_UNIT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10660;23. Engine Parameters;Send Effects;Twin Delay;;$ENGINE_PAR_TDL_TIME_R;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10661;23. Engine Parameters;Send Effects;Twin Delay;;$ENGINE_PAR_TDL_TIME_R_UNIT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10662;23. Engine Parameters;Send Effects;Twin Delay;;$ENGINE_PAR_TDL_FEEDBACK_R;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10663;23. Engine Parameters;Send Effects;Twin Delay;;$ENGINE_PAR_TDL_LEVEL_R;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10664;23. Engine Parameters;Send Effects;Twin Delay;;$ENGINE_PAR_TDL_CROSS_FEEDBACK;;;;BUILT-IN
KSP_Reference_Manual.txt.py;300;10665;23. Engine Parameters;Send Effects;Twin Delay;;$ENGINE_PAR_TDL_WIDTH;;;;BUILT-IN
KSP_Reference_Manual.txt.py;301;10670;23. Engine Parameters;Send Effects;Legacy Delay;;$ENGINE_PAR_DL_TIME;;;;BUILT-IN
KSP_Reference_Manual.txt.py;301;10671;23. Engine Parameters;Send Effects;Legacy Delay;;$ENGINE_PAR_DL_TIME_UNIT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;301;10672;23. Engine Parameters;Send Effects;Legacy Delay;;$ENGINE_PAR_DL_DAMPING;;;;BUILT-IN
KSP_Reference_Manual.txt.py;301;10673;23. Engine Parameters;Send Effects;Legacy Delay;;$ENGINE_PAR_DL_PAN;;;;BUILT-IN
KSP_Reference_Manual.txt.py;301;10674;23. Engine Parameters;Send Effects;Legacy Delay;;$ENGINE_PAR_DL_FEEDBACK;;;;BUILT-IN
KSP_Reference_Manual.txt.py;301;10678;23. Engine Parameters;Send Effects;Convolution;;$ENGINE_PAR_IRC_PREDELAY;;;;BUILT-IN
KSP_Reference_Manual.txt.py;301;10679;23. Engine Parameters;Send Effects;Convolution;;$ENGINE_PAR_IRC_LENGTH_RATIO_ER;;;;BUILT-IN
KSP_Reference_Manual.txt.py;301;10680;23. Engine Parameters;Send Effects;Convolution;;$ENGINE_PAR_IRC_FREQ_LOWPASS_ER;;;;BUILT-IN
KSP_Reference_Manual.txt.py;301;10681;23. Engine Parameters;Send Effects;Convolution;;$ENGINE_PAR_IRC_FREQ_HIGHPASS_ER;;;;BUILT-IN
KSP_Reference_Manual.txt.py;301;10682;23. Engine Parameters;Send Effects;Convolution;;$ENGINE_PAR_IRC_LENGTH_RATIO_LR;;;;BUILT-IN
KSP_Reference_Manual.txt.py;301;10683;23. Engine Parameters;Send Effects;Convolution;;$ENGINE_PAR_IRC_FREQ_LOWPASS_LR;;;;BUILT-IN
KSP_Reference_Manual.txt.py;301;10684;23. Engine Parameters;Send Effects;Convolution;;$ENGINE_PAR_IRC_FREQ_HIGHPASS_LR;;;;BUILT-IN
KSP_Reference_Manual.txt.py;301;10685;23. Engine Parameters;Send Effects;Convolution;;$ENGINE_PAR_IRC_ER_LR_BOUNDARY;;;;BUILT-IN
KSP_Reference_Manual.txt.py;301;10686;23. Engine Parameters;Send Effects;Convolution;;$ENGINE_PAR_IRC_AUTO_GAIN;;;;BUILT-IN
KSP_Reference_Manual.txt.py;301;10687;23. Engine Parameters;Send Effects;Convolution;;$ENGINE_PAR_IRC_REVERSE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;301;10691;23. Engine Parameters;Send Effects;Plate Reverb;;$ENGINE_PAR_PR_DECAY;;;;BUILT-IN
KSP_Reference_Manual.txt.py;301;10692;23. Engine Parameters;Send Effects;Plate Reverb;;$ENGINE_PAR_PR_LOWSHELF;;;;BUILT-IN
KSP_Reference_Manual.txt.py;301;10693;23. Engine Parameters;Send Effects;Plate Reverb;;$ENGINE_PAR_PR_HIDAMP;;;;BUILT-IN
KSP_Reference_Manual.txt.py;301;10694;23. Engine Parameters;Send Effects;Plate Reverb;;$ENGINE_PAR_PR_PREDELAY;;;;BUILT-IN
KSP_Reference_Manual.txt.py;301;10695;23. Engine Parameters;Send Effects;Plate Reverb;;$ENGINE_PAR_PR_STEREO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10700;23. Engine Parameters;Send Effects;Raum;;$ENGINE_PAR_RAUM_TYPE;;;"$NI_RAUM_TYPE_GROUNDED
  $NI_RAUM_TYPE_AIRY
  $NI_RAUM_TYPE_COSMIC";BUILT-IN
KSP_Reference_Manual.txt.py;302;10704;23. Engine Parameters;Send Effects;Raum;;$ENGINE_PAR_RAUM_PREDELAY;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10705;23. Engine Parameters;Send Effects;Raum;;$ENGINE_PAR_RAUM_PREDELAY_UNIT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10706;23. Engine Parameters;Send Effects;Raum;;$ENGINE_PAR_RAUM_FEEDBACK;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10707;23. Engine Parameters;Send Effects;Raum;;$ENGINE_PAR_RAUM_LOWSHELF;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10708;23. Engine Parameters;Send Effects;Raum;;$ENGINE_PAR_RAUM_HIGHCUT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10709;23. Engine Parameters;Send Effects;Raum;;$ENGINE_PAR_RAUM_DECAY;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10710;23. Engine Parameters;Send Effects;Raum;;$ENGINE_PAR_RAUM_MOD;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10711;23. Engine Parameters;Send Effects;Raum;;$ENGINE_PAR_RAUM_DIFFUSION;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10712;23. Engine Parameters;Send Effects;Raum;;$ENGINE_PAR_RAUM_SIZE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10713;23. Engine Parameters;Send Effects;Raum;;$ENGINE_PAR_RAUM_MIX;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10714;23. Engine Parameters;Send Effects;Raum;;$ENGINE_PAR_RAUM_DAMPING;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10715;23. Engine Parameters;Send Effects;Raum;;$ENGINE_PAR_RAUM_RATE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10716;23. Engine Parameters;Send Effects;Raum;;$ENGINE_PAR_RAUM_FREEZE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10717;23. Engine Parameters;Send Effects;Raum;;$ENGINE_PAR_RAUM_SPARSE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10721;23. Engine Parameters;Send Effects;Reverb;;$ENGINE_PAR_RV2_TYPE;;;"$NI_REVERB2_TYPE_ROOM
  $NI_REVERB2_TYPE_HALL";BUILT-IN
KSP_Reference_Manual.txt.py;302;10724;23. Engine Parameters;Send Effects;Reverb;;$ENGINE_PAR_RV2_TIME;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10725;23. Engine Parameters;Send Effects;Reverb;;$ENGINE_PAR_RV2_SIZE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10726;23. Engine Parameters;Send Effects;Reverb;;$ENGINE_PAR_RV2_DAMPING;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10727;23. Engine Parameters;Send Effects;Reverb;;$ENGINE_PAR_RV2_MOD;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10728;23. Engine Parameters;Send Effects;Reverb;;$ENGINE_PAR_RV2_DIFF;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10729;23. Engine Parameters;Send Effects;Reverb;;$ENGINE_PAR_RV2_PREDELAY;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10730;23. Engine Parameters;Send Effects;Reverb;;$ENGINE_PAR_RV2_HIGHCUT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10731;23. Engine Parameters;Send Effects;Reverb;;$ENGINE_PAR_RV2_LOWSHELF;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10732;23. Engine Parameters;Send Effects;Reverb;;$ENGINE_PAR_RV2_STEREO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10737;23. Engine Parameters;Send Effects;"Reverb
Legacy Reverb";;$ENGINE_PAR_RV_PREDELAY;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10738;23. Engine Parameters;Send Effects;"Reverb
Legacy Reverb";;$ENGINE_PAR_RV_SIZE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10739;23. Engine Parameters;Send Effects;"Reverb
Legacy Reverb";;$ENGINE_PAR_RV_COLOUR;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10740;23. Engine Parameters;Send Effects;"Reverb
Legacy Reverb";;$ENGINE_PAR_RV_STEREO;;;;BUILT-IN
KSP_Reference_Manual.txt.py;302;10741;23. Engine Parameters;Send Effects;"Reverb
Legacy Reverb";;$ENGINE_PAR_RV_DAMPING;;;;BUILT-IN
KSP_Reference_Manual.txt.py;303;10746;23. Engine Parameters;Send Effects;Legacy Chorus;;$ENGINE_PAR_CH_DEPTH;;;;BUILT-IN
KSP_Reference_Manual.txt.py;303;10747;23. Engine Parameters;Send Effects;Legacy Chorus;;$ENGINE_PAR_CH_SPEED;;;;BUILT-IN
KSP_Reference_Manual.txt.py;303;10748;23. Engine Parameters;Send Effects;Legacy Chorus;;$ENGINE_PAR_CH_SPEED_UNIT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;303;10749;23. Engine Parameters;Send Effects;Legacy Chorus;;$ENGINE_PAR_CH_PHASE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;303;10753;23. Engine Parameters;Send Effects;Legacy Flanger;;$ENGINE_PAR_FL_DEPTH;;;;BUILT-IN
KSP_Reference_Manual.txt.py;303;10754;23. Engine Parameters;Send Effects;Legacy Flanger;;$ENGINE_PAR_FL_SPEED;;;;BUILT-IN
KSP_Reference_Manual.txt.py;303;10755;23. Engine Parameters;Send Effects;Legacy Flanger;;$ENGINE_PAR_FL_SPEED_UNIT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;303;10756;23. Engine Parameters;Send Effects;Legacy Flanger;;$ENGINE_PAR_FL_PHASE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;303;10757;23. Engine Parameters;Send Effects;Legacy Flanger;;$ENGINE_PAR_FL_FEEDBACK;;;;BUILT-IN
KSP_Reference_Manual.txt.py;303;10758;23. Engine Parameters;Send Effects;Legacy Flanger;;$ENGINE_PAR_FL_COLOR;;;;BUILT-IN
KSP_Reference_Manual.txt.py;303;10762;23. Engine Parameters;Send Effects;Legacy Phaser;;$ENGINE_PAR_PH_DEPTH;;;;BUILT-IN
KSP_Reference_Manual.txt.py;303;10763;23. Engine Parameters;Send Effects;Legacy Phaser;;$ENGINE_PAR_PH_SPEED;;;;BUILT-IN
KSP_Reference_Manual.txt.py;303;10764;23. Engine Parameters;Send Effects;Legacy Phaser;;$ENGINE_PAR_PH_SPEED_UNIT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;303;10765;23. Engine Parameters;Send Effects;Legacy Phaser;;$ENGINE_PAR_PH_PHASE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;303;10766;23. Engine Parameters;Send Effects;Legacy Phaser;;$ENGINE_PAR_PH_FEEDBACK;;;;BUILT-IN
KSP_Reference_Manual.txt.py;303;10770;23. Engine Parameters;Send Effects;Gainer;;$ENGINE_PAR_GN_GAIN;;;;BUILT-IN
KSP_Reference_Manual.txt.py;304;10774;23. Engine Parameters;Modulation;;;$ENGINE_PAR_MOD_TARGET_INTENSITY;;;"The intensity slider of a modulation assignment. This controls the modulation amount in the positive
range only. In order to apply a negative modulation amount, Invert button needs to be toggled (see
below).";BUILT-IN
KSP_Reference_Manual.txt.py;304;10781;23. Engine Parameters;Modulation;;;$ENGINE_PAR_MOD_TARGET_MP_INTENSITY;;;"The intensity slider of a modulation assignment, including both negative and positive ranges
(bipolar) - no modulation is at engine parameter value of 500000, maximum modulation amount
is at value 1000000, maximum inverted modulation amount is at value 0.";BUILT-IN
KSP_Reference_Manual.txt.py;304;10788;23. Engine Parameters;Modulation;;;$MOD_TARGET_INVERT_SOURCE;;;The Invert button of a modulation assignment.;BUILT-IN
KSP_Reference_Manual.txt.py;304;10793;23. Engine Parameters;Modulation;;;$ENGINE_PAR_INTMOD_BYPASS;;;The bypass button of an internal modulator, e.g. AHDSR envelope, LFO, Step Modulator...;BUILT-IN
KSP_Reference_Manual.txt.py;304;10798;23. Engine Parameters;Modulation;;;$ENGINE_PAR_INTMOD_RETRIGGER;;;"The Retrigger button of an internal modulator. This restarts the envelope or the phase of an LFO or
the Step Modulator every time a note is received.";BUILT-IN
KSP_Reference_Manual.txt.py;304;10805;23. Engine Parameters;Modulation;AHDSR;;$ENGINE_PAR_ATK_CURVE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;304;10806;23. Engine Parameters;Modulation;AHDSR;;$ENGINE_PAR_ATTACK;;;;BUILT-IN
KSP_Reference_Manual.txt.py;304;10807;23. Engine Parameters;Modulation;AHDSR;;$ENGINE_PAR_ATTACK_UNIT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;304;10808;23. Engine Parameters;Modulation;AHDSR;;$ENGINE_PAR_HOLD;;;;BUILT-IN
KSP_Reference_Manual.txt.py;304;10809;23. Engine Parameters;Modulation;AHDSR;;$ENGINE_PAR_HOLD_UNIT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;304;10810;23. Engine Parameters;Modulation;AHDSR;;$ENGINE_PAR_DECAY;;;;BUILT-IN
KSP_Reference_Manual.txt.py;304;10811;23. Engine Parameters;Modulation;AHDSR;;$ENGINE_PAR_DECAY_UNIT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;304;10812;23. Engine Parameters;Modulation;AHDSR;;$ENGINE_PAR_SUSTAIN;;;;BUILT-IN
KSP_Reference_Manual.txt.py;304;10813;23. Engine Parameters;Modulation;AHDSR;;$ENGINE_PAR_RELEASE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;304;10814;23. Engine Parameters;Modulation;AHDSR;;$ENGINE_PAR_RELEASE_UNIT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;304;10815;23. Engine Parameters;Modulation;AHDSR;;$ENGINE_PAR_ENV_AHD;;;;BUILT-IN
KSP_Reference_Manual.txt.py;304;10819;23. Engine Parameters;Modulation;DBD;;$ENGINE_PAR_DECAY1;;;;BUILT-IN
KSP_Reference_Manual.txt.py;304;10820;23. Engine Parameters;Modulation;DBD;;$ENGINE_PAR_DECAY1_UNIT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;304;10821;23. Engine Parameters;Modulation;DBD;;$ENGINE_PAR_BREAK;;;;BUILT-IN
KSP_Reference_Manual.txt.py;304;10822;23. Engine Parameters;Modulation;DBD;;$ENGINE_PAR_DECAY2;;;;BUILT-IN
KSP_Reference_Manual.txt.py;304;10823;23. Engine Parameters;Modulation;DBD;;$ENGINE_PAR_DECAY2_UNIT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;304;10824;23. Engine Parameters;Modulation;DBD;;$ENGINE_PAR_ENV_DBD_EASY;;;;BUILT-IN
KSP_Reference_Manual.txt.py;305;10829;23. Engine Parameters;Modulation;Flexible Envelope;;$ENGINE_PAR_FLEXENV_LOOP;;;;BUILT-IN
KSP_Reference_Manual.txt.py;305;10830;23. Engine Parameters;Modulation;Flexible Envelope;;$ENGINE_PAR_FLEXENV_ONESHOT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;305;10834;23. Engine Parameters;Modulation;Envelope Follower;;$ENGINE_PAR_ENVF_ATTACK;;;;BUILT-IN
KSP_Reference_Manual.txt.py;305;10835;23. Engine Parameters;Modulation;Envelope Follower;;$ENGINE_PAR_ENVF_RELEASE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;305;10836;23. Engine Parameters;Modulation;Envelope Follower;;$ENGINE_PAR_ENVF_GAIN_BOOST;;;;BUILT-IN
KSP_Reference_Manual.txt.py;305;10837;23. Engine Parameters;Modulation;Envelope Follower;;$ENGINE_PAR_ENVF_ADAPTION;;;;BUILT-IN
KSP_Reference_Manual.txt.py;305;10842;23. Engine Parameters;Modulation;LFO;For all LFOs;$ENGINE_PAR_INTMOD_FREQUENCY;;;;BUILT-IN
KSP_Reference_Manual.txt.py;305;10843;23. Engine Parameters;Modulation;LFO;For all LFOs;$ENGINE_PAR_INTMOD_FREQUENCY_UNIT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;305;10844;23. Engine Parameters;Modulation;LFO;For all LFOs;$ENGINE_PAR_LFO_DELAY;;;;BUILT-IN
KSP_Reference_Manual.txt.py;305;10845;23. Engine Parameters;Modulation;LFO;For all LFOs;$ENGINE_PAR_LFO_DELAY_UNIT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;305;10846;23. Engine Parameters;Modulation;LFO;For all LFOs;$ENGINE_PAR_LFO_PHASE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;305;10848;23. Engine Parameters;Modulation;LFO;For Rectangle and Multi LFOs;$ENGINE_PAR_INTMOD_PULSEWIDTH;;;;BUILT-IN
KSP_Reference_Manual.txt.py;305;10850;23. Engine Parameters;Modulation;LFO;For Multi LFOs;$ENGINE_PAR_LFO_SINE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;305;10851;23. Engine Parameters;Modulation;LFO;For Multi LFOs;$ENGINE_PAR_LFO_RECT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;305;10852;23. Engine Parameters;Modulation;LFO;For Multi LFOs;$ENGINE_PAR_LFO_TRI;;;;BUILT-IN
KSP_Reference_Manual.txt.py;305;10853;23. Engine Parameters;Modulation;LFO;For Multi LFOs;$ENGINE_PAR_LFO_SAW;;;;BUILT-IN
KSP_Reference_Manual.txt.py;305;10854;23. Engine Parameters;Modulation;LFO;For Multi LFOs;$ENGINE_PAR_LFO_RAND;;;;BUILT-IN
KSP_Reference_Manual.txt.py;305;10855;23. Engine Parameters;Modulation;LFO;For Multi LFOs;$ENGINE_PAR_LFO_NORMALIZE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;305;10861;23. Engine Parameters;Modulation;Step Modulator;;$ENGINE_PAR_STEPSEQ_STEPS;;;;BUILT-IN
KSP_Reference_Manual.txt.py;305;10862;23. Engine Parameters;Modulation;Step Modulator;;$ENGINE_PAR_STEPSEQ_ONESHOT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;305;10863;23. Engine Parameters;Modulation;Step Modulator;;$ENGINE_PAR_STEPSEQ_STEP_VALUE;;;;BUILT-IN
KSP_Reference_Manual.txt.py;305;10867;23. Engine Parameters;Modulation;Glide;;$ENGINE_PAR_GLIDE_COEF;;;;BUILT-IN
KSP_Reference_Manual.txt.py;305;10868;23. Engine Parameters;Modulation;Glide;;$ENGINE_PAR_GLIDE_COEF_UNIT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;306;10872;23. Engine Parameters;Module Types and Subtypes;;;$ENGINE_PAR_EFFECT_TYPE;;;Used to query the type of an effect loaded in Group FX, Instrument Bus FX, Insert FX or Main FX;BUILT-IN
KSP_Reference_Manual.txt.py;306;10876;23. Engine Parameters;Module Types and Subtypes;;chains. Can be any of the following;$EFFECT_TYPE_NONE;;(Empty slot);;BUILT-IN
KSP_Reference_Manual.txt.py;306;10877;23. Engine Parameters;Module Types and Subtypes;;chains. Can be any of the following;$EFFECT_TYPE_FILTER;;;;BUILT-IN
KSP_Reference_Manual.txt.py;306;10878;23. Engine Parameters;Module Types and Subtypes;;chains. Can be any of the following;$EFFECT_TYPE_SOLID_GEQ;;;;BUILT-IN
KSP_Reference_Manual.txt.py;306;10879;23. Engine Parameters;Module Types and Subtypes;;chains. Can be any of the following;$EFFECT_TYPE_COMPRESSOR;;;;BUILT-IN
KSP_Reference_Manual.txt.py;306;10880;23. Engine Parameters;Module Types and Subtypes;;chains. Can be any of the following;$EFFECT_TYPE_FB_COMP;;;;BUILT-IN
KSP_Reference_Manual.txt.py;306;10881;23. Engine Parameters;Module Types and Subtypes;;chains. Can be any of the following;$EFFECT_TYPE_LIMITER;;;;BUILT-IN
KSP_Reference_Manual.txt.py;306;10882;23. Engine Parameters;Module Types and Subtypes;;chains. Can be any of the following;$EFFECT_TYPE_BUS_COMP;;;;BUILT-IN
KSP_Reference_Manual.txt.py;306;10883;23. Engine Parameters;Module Types and Subtypes;;chains. Can be any of the following;$EFFECT_TYPE_SUPERGT;;;;BUILT-IN
KSP_Reference_Manual.txt.py;306;10884;23. Engine Parameters;Module Types and Subtypes;;chains. Can be any of the following;$EFFECT_TYPE_TRANS_MASTER;;;;BUILT-IN
KSP_Reference_Manual.txt.py;306;10885;23. Engine Parameters;Module Types and Subtypes;;chains. Can be any of the following;$EFFECT_TYPE_TRANSLIM;;;;BUILT-IN
KSP_Reference_Manual.txt.py;306;10886;23. Engine Parameters;Module Types and Subtypes;;chains. Can be any of the following;$EFFECT_TYPE_ACBOX;;;;BUILT-IN
