File,Page No,Line No,Headline,Category,Name,Parameter List,Description,Remarks,Examples,See Also,Source
KSP_Reference_Manual_Fixed.txt.py,206,7230,17. Music Information Retrieval,detect_instrument_type(),detect_instrument_type,"zone-id,instr-type-result","Assigns <instr-type-result> a $NI_DETECT_INSTRUMENT_TYPE tag describing the
instrument type of an audio sample. Hint: use this function if detect_sample_type()
determines that a given audio sample is of type $NI_DETECT_SAMPLE_TYPE_INSTRUMENT. If
detection fails, the function will return $NI_DETECT_INSTRUMENT_TYPE_INVALID.
<zone-id>: The ID of the zone
<instr-type-result>: The detected instrument type, can be one of the following:$NI_DETECT_INSTRUMENT_TYPE_INVALID
$NI_DETECT_INSTRUMENT_TYPE_BASS
$NI_DETECT_INSTRUMENT_TYPE_BOWED_STRING
$NI_DETECT_INSTRUMENT_TYPE_BRASS
$NI_DETECT_INSTRUMENT_TYPE_FLUTE
$NI_DETECT_INSTRUMENT_TYPE_GUITAR
$NI_DETECT_INSTRUMENT_TYPE_KEYBOARD
$NI_DETECT_INSTRUMENT_TYPE_MALLET
$NI_DETECT_INSTRUMENT_TYPE_ORGAN
$NI_DETECT_INSTRUMENT_TYPE_PLUCKED_STRING
$NI_DETECT_INSTRUMENT_TYPE_REED
$NI_DETECT_INSTRUMENT_TYPE_SYNTH
$NI_DETECT_INSTRUMENT_TYPE_VOCAL",,"on init
    message("""")

    declare ~pitch_result

    set_num_user_zones(1)

    declare ui_mouse_area $Drop
    declare ui_label $Info (1, 1)

    set_text($Info, ""Drop sample here!"")

    move_control_px($Drop, 66, 2)
    move_control_px($Info, 66, 2)

    set_control_par(get_ui_id($Drop), $CONTROL_PAR_DND_ACCEPT_AUDIO,
$NI_DND_ACCEPT_ONE)
    set_control_par(get_ui_id($Drop), $CONTROL_PAR_WIDTH, 150)
    set_control_par(get_ui_id($Info), $CONTROL_PAR_WIDTH, 150)

    set_zone_par(%NI_USER_ZONE_IDS[0], $ZONE_PAR_HIGH_KEY, 127)
    set_zone_par(%NI_USER_ZONE_IDS[0], $ZONE_PAR_LOW_VELO, 1)
    set_zone_par(%NI_USER_ZONE_IDS[0], $ZONE_PAR_HIGH_VELO, 127)
    set_zone_par(%NI_USER_ZONE_IDS[0], $ZONE_PAR_GROUP, 0)
end on

on ui_control ($Drop)
    if ($NI_MOUSE_EVENT_TYPE = $NI_MOUSE_EVENT_TYPE_DROP)
        wait_async(set_sample(%NI_USER_ZONE_IDS[0], !NI_DND_ITEMS_AUDIO[0]))

        wait_async(detect_pitch(%NI_USER_ZONE_IDS[0], ~pitch_result))
        wait_async(set_zone_par(%NI_USER_ZONE_IDS[0], ...
                                $ZONE_PAR_ROOT_KEY, ...
                                int(round(~pitch_result))))
        wait_async(set_zone_par(%NI_USER_ZONE_IDS[0], ...
                                $ZONE_PAR_TUNE, ...
                                int(100.0 * (round(~pitch_result) - ~pitch_result))
    end if
end on
Set the zone root key by rounding the pitch result to an integer value, then set the zone tune to
correct for the pitch offset.
on init
    message("""")

    set_num_user_zones(1)

    declare ui_mouse_area $Drop
    declare ui_label $Info (1, 1)

    declare $sample_type
    declare $instrument_type
    declare $drum_type
    declare !drum_types[10]
    !drum_types[$NI_DETECT_DRUM_TYPE_KICK]       := ""Kick""
    !drum_types[$NI_DETECT_DRUM_TYPE_SNARE]      := ""Snare""
    !drum_types[$NI_DETECT_DRUM_TYPE_CLOSED_HH]  := ""Closed Hi-Hat""
    !drum_types[$NI_DETECT_DRUM_TYPE_OPEN_HH]    := ""Open Hi-Hat""
    !drum_types[$NI_DETECT_DRUM_TYPE_TOM]        := ""Tomr""
    !drum_types[$NI_DETECT_DRUM_TYPE_CYMBAL]     := ""Cymbal""
    !drum_types[$NI_DETECT_DRUM_TYPE_CLAP]       := ""Clap""
    !drum_types[$NI_DETECT_DRUM_TYPE_SHAKER]     := ""Shaker""
    !drum_types[$NI_DETECT_DRUM_TYPE_PERC_DRUM]  := ""Drum Percussion""
    !drum_types[$NI_DETECT_DRUM_TYPE_PERC_OTHER] := ""Misc Percussion""
    declare !instrument_types[12]
    !instrument_types[$NI_DETECT_INSTRUMENT_TYPE_BASS]           := ""Bass""
    !instrument_types[$NI_DETECT_INSTRUMENT_TYPE_BOWED_STRING]   := ""Bowed String""
    !instrument_types[$NI_DETECT_INSTRUMENT_TYPE_BRASS]          := ""Brass""
    !instrument_types[$NI_DETECT_INSTRUMENT_TYPE_FLUTE]          := ""Flute""
    !instrument_types[$NI_DETECT_INSTRUMENT_TYPE_GUITAR]         := ""Guitar""
    !instrument_types[$NI_DETECT_INSTRUMENT_TYPE_KEYBOARD]       := ""Keyboard""
    !instrument_types[$NI_DETECT_INSTRUMENT_TYPE_MALLET]         := ""Mallet""
    !instrument_types[$NI_DETECT_INSTRUMENT_TYPE_ORGAN]          := ""Organ""
    !instrument_types[$NI_DETECT_INSTRUMENT_TYPE_PLUCKED_STRING] := ""Plucked String""
    !instrument_types[$NI_DETECT_INSTRUMENT_TYPE_REED]           := ""Reed""
    !instrument_types[$NI_DETECT_INSTRUMENT_TYPE_SYNTH]          := ""Synth""
    !instrument_types[$NI_DETECT_INSTRUMENT_TYPE_VOCAL]          := ""Vocal""

    set_text($Info, ""Drop sample here!"")

    move_control_px($Drop, 66, 2)
    move_control_px($Info, 66, 2)

    set_control_par(get_ui_id($Drop), $CONTROL_PAR_DND_ACCEPT_AUDIO,
$NI_DND_ACCEPT_ONE)
    set_control_par(get_ui_id($Drop), $CONTROL_PAR_WIDTH, 150)
    set_control_par(get_ui_id($Info), $CONTROL_PAR_WIDTH, 150)

    set_zone_par(%NI_USER_ZONE_IDS[0], $ZONE_PAR_HIGH_KEY, 127)
    set_zone_par(%NI_USER_ZONE_IDS[0], $ZONE_PAR_LOW_VELO, 1)
    set_zone_par(%NI_USER_ZONE_IDS[0], $ZONE_PAR_HIGH_VELO, 127)
    set_zone_par(%NI_USER_ZONE_IDS[0], $ZONE_PAR_GROUP, 0)
end on

on ui_control ($Drop)
    if ($NI_MOUSE_EVENT_TYPE = $NI_MOUSE_EVENT_TYPE_DROP)
        wait_async(set_sample(%NI_USER_ZONE_IDS[0], !NI_DND_ITEMS_AUDIO[0]))
        wait_async(detect_sample_type(%NI_USER_ZONE_IDS[0], $sample_type))

        select ($sample_type)
            case $NI_DETECT_SAMPLE_TYPE_INSTRUMENT
                wait_async(detect_instrument_type(%NI_USER_ZONE_IDS[0],
$instrument_type))
            case $NI_DETECT_SAMPLE_TYPE_DRUM
                wait_async(detect_drum_type(%NI_USER_ZONE_IDS[0], $drum_type))
            case $NI_DETECT_SAMPLE_TYPE_INVALID
                set_text($Info, ""Cannot recognize sample type!"")
        end select

        if ($sample_type = $NI_DETECT_SAMPLE_TYPE_INSTRUMENT)
            if ($instrument_type = $NI_DETECT_INSTRUMENT_TYPE_INVALID)
                set_text($Info, ""Cannot recognize instrument type!"")
            else
                set_text($Info, ""Instrument: "" & !
instrument_types[$instrument_type])
            end if
        else
            if ($drum_type = $NI_DETECT_DRUM_TYPE_INVALID)
                set_text($Info, ""Cannot recognize drum type!"")
            else
                set_text($Info, ""Instrument: "" & !drum_types[$drum_type])
            end if
        end if
    end if
end on
Detect whether a sample is of type instrument or drum, and detect the corresponding drum or
instrument type.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,210,7388,18. Time-Related Commands,change_listener_par(),change_listener_par,"signal-type,parameter","Changes the parameters of the on listener callback. It can be used in any callback.
<signal-type>: The signal to be changed, can be:
$NI_SIGNAL_TIMER_MS
$NI_SIGNAL_TIMER_BEAT
<parameter>: Dependent on the specified signal type:
$NI_SIGNAL_TIMER_MS: Time interval in microseconds (minimum value is
1000 microseconds, which equals one millisecond)
$NI_SIGNAL_TIMER_BEAT: Time interval in fractions of a beat/quarter note
(1 ... 24)","- It is also possible to completely disable a particular listener signal by setting <parameter> to
0.","on init
    declare ui_value_edit $Tempo (20, 300, 1)
    declare ui_switch $Play

    make_persistent($Tempo)
    read_persistent_var($Tempo)

    $Tempo := 120

    set_listener($NI_SIGNAL_TIMER_MS, 60000000 / $Tempo)
end on

on listener
    if ($NI_SIGNAL_TYPE = $NI_SIGNAL_TIMER_MS and $Play = 1)
        play_note(60, 127, 0, $DURATION_EIGHTH)
    end if
end on

on ui_control($Tempo)
    change_listener_par($NI_SIGNAL_TIMER_MS, 60000000 / $Tempo)
end on
A very basic metronome.","on listener
set_listener()
Callbacks and UI: $NI_SIGNAL_TYPE",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,211,7437,18. Time-Related Commands,ms_to_ticks(),ms_to_ticks,microseconds,Converts a microseconds value into a value in tempo-dependent MIDI ticks.,,"on init
    declare ui_label $bpm (1, 1)
    set_text($bpm, ms_to_ticks(60000000) / 960)
end on
Displaying the current host tempo.","ticks_to_ms()
Time and Transport: $NI_SONG_POSITION",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,212,7456,18. Time-Related Commands,set_listener(),set_listener,"signal-type,parameter","Sets the signals on which the listener callback should react to. Can only be used in the on init
callback.
<signal-type>: The event on which the listener callback should react. The following types are
available:
$NI_SIGNAL_TRANSP_STOP
$NI_SIGNAL_TRANSP_START
$NI_SIGNAL_TIMER_MS
$NI_SIGNAL_TIMER_BEAT
<parameter>: User defined parameter, dependant on the specified signal type:
$NI_SIGNAL_TIMER_MS: Time interval in microseconds (minimum value is
1000, which equals one millisecond)
$NI_SIGNAL_TIMER_BEAT: Time interval in fractions of a beat/quarter note
(1 ... 24)
$NI_SIGNAL_TRANSP_START: Set to 1 if the listener callback should react to
the host's transport start command
$NI_SIGNAL_TRANSP_STOP: Set to 1 if the listener callback should react to
the host's transport stop command","- When using $NI_SIGNAL_TIMER_BEAT, the maximum resolution is 24 ticks per beat/quarter
note.","on init
    set_listener($NI_SIGNAL_TIMER_BEAT, 1)
end on

on listener
    if ($NI_SIGNAL_TYPE = $NI_SIGNAL_TIMER_BEAT)
        message($ENGINE_UPTIME)
    end if
end on
Triggering the listener callback every beat. Triggering will occur even when transport is stopped.","change_listener_par()
Callbacks and UI: $NI_SIGNAL_TYPE",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,213,7500,18. Time-Related Commands,stop_wait(),stop_wait,"callback-id,parameter","Stops wait commands in the specified callback.
<callback-id>: The callback’s ID number in which the wait commands will be stopped.
<parameter>: 0: stops only the current wait.
1: stops the current wait and ignores all following wait commands in this
callback.",- Be careful with while loops when stopping all wait() commands in a callback!,"on init
    declare $id

    declare ui_button $Play
end on

on ui_control ($Play)
    if ($Play = 1)
        $id := $NI_CALLBACK_ID

        play_note(60, 127, 0, $DURATION_QUARTER)

        wait($DURATION_QUARTER)

        if ($Play = 1)
            play_note(64, 127, 0, $DURATION_QUARTER)
        end if

        wait($DURATION_QUARTER)

        if ($Play = 1)
            play_note(67, 127, 0, $DURATION_QUARTER)
        end if
    else
        stop_wait($id, 1)
        fade_out($ALL_EVENTS, 10000, 1)
    end if
end on
The Play button triggers a simple triad arpeggio. Without the stop_wait() command, parallel
callbacks could occur when pressing the Play button quickly in succession resulting in multiple
arpeggios.","wait()
wait_async()
wait_ticks()
Callbacks and UI: Callback Type Variables and Constants",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,214,7553,18. Time-Related Commands,reset_ksp_timer,reset_ksp_timer,,Resets the KSP timer built-in variable ($KSP_TIMER) to zero.,"- Note that the $KSP_TIMER variable, due to its 32-bit signed nature, will reach its limit after
2147483648 microseconds, or roughly 35 minutes and 47 seconds.
- Since the KSP timer is based on the CPU clock, the main reason to use it is for debugging and
optimization. It is a great tool to measure the efficiency of certain script passages. However,
it should not be used for musical timing, as it remains at a real-time constant rate, even if
Kontakt is being used in an offline bounce.","on init
    declare $a
    declare $b
    declare $c
end on

on note
    reset_ksp_timer

    $c := 0
    while ($c < 128)
        $a := 0
        while($a < 128)
            set_event_par($EVENT_ID, $EVENT_PAR_TUNE, random(-1000, 1000))

            inc($a)
        end while

        inc($c)
    end while

    message($KSP_TIMER)
end on
A nested while loop – takes about 5400 to 5800 microseconds.","Time and Transport: $ENGINE_UPTIME, $KSP_TIMER",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,215,7598,18. Time-Related Commands,ticks_to_ms(),ticks_to_ms,ticks,Converts a tempo-dependent MIDI ticks value into a value in microseconds.,"- Since the returned value is in microseconds, note that due to its 32-bit signed nature it will not
return correct values if specified number of ticks at the current tempo exceeds 2147483648
microseconds, or roughly 35 minutes and 47 seconds.","on init
    declare $msec
    declare $sec
    declare $min

    declare ui_label $label (2, 1)

    set_listener($NI_SIGNAL_TIMER_MS, 1000)
end on

on listener
    if ($NI_SIGNAL_TYPE = $NI_SIGNAL_TIMER_MS)
        $msec := ticks_to_ms($NI_SONG_POSITION) / 1000
        $sec := $msec / 1000
        $min := $sec / 60

        set_text($label, $min & "":"" & $sec mod 60 & ""."" & $msec mod 1000)
    end if
end on
Displaying the song position in realtime.","ms_to_ticks()
Time and Transport: $NI_SONG_POSITION",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,216,7636,18. Time-Related Commands,wait(),wait,wait-time,Pauses the callback for the specified time in microseconds.,"- wait() stops the callback at the position in the script for the specified time. In other words, it
freezes the callback, although other callbacks can still be processed during this time. After the
specified time, period the callback continues.","on note
    ignore_event($EVENT_ID)

    if ($DURATION_BAR = 0)
        wait(($DURATION_QUARTER * 4) - $DISTANCE_BAR_START)
    else
        wait($DURATION_BAR - $DISTANCE_BAR_START)
    end if

    play_note($EVENT_NOTE, $EVENT_VELOCITY, 0, -1)
end on
Quantize all notes to the downbeat of the next measure. This script also takes care of the fact that in
Kontakt standalone, $DURATION_BAR returns 0, so instead of that we use the quarter note duration
to make up a 4/4 bar.","stop_wait()
wait_async()
wait_ticks()
while ()
Time and Transport: $DURATION_QUARTER",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,217,7672,18. Time-Related Commands,wait_async(),wait_async,async-id,Waits until the async command identified by the <async-id> is finished.,"- When performing multiple operations it is also possible to collect them together and then
calling the wait_async() function on the collection. When the operations are collected
in this manner they will be calculated in one block, resulting in a performance gain. If the
async operation is not in the pipeline anymore or is invalid, there is no waiting and the script
continues.","wait_async(set_engine_par($ENGINE_PAR_EFFECT_TYPE, ... $EFFECT_TYPE_CHORUS, -1, 2,
1))
Performing a single async operation.
%asyncid[0] := async_operation
%asyncid[1] := another_async_operation
...
%asyncid[x] := last_async_operation

$i := 0
while($i < num_elements(%asyncid))
    wait_async(%asyncid[$i])

    inc($i)
end while
Performing multiple async operations.","General: $NI_ASYNC_EXIT_STATUS, $NI_ASYNC_ID",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,218,7707,18. Time-Related Commands,wait_ticks(),wait_ticks,ticks,Pauses the callback for the specified time in MIDI ticks.,"- Same as wait() but with MIDI ticks as the wait time parameter.
- 960 MIDI ticks equals one quarter note.",,"stop_wait()
wait()",BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,219,7724,19. User Interface Commands,add_menu_item(),add_menu_item,"variable,text,value","Create an entry in a ui_menu widget.
<variable>: The variable name of the ui_menu widget.
<text>: The text of the menu entry.
<value>: The value of the menu entry.","- You can create menu entries only in the on init callback, but you can change their text and
value afterwards by using set_menu_item_str() and set_menu_item_value(). You
can add as many menu entries as you want, then show or hide them dynamically by using
set_menu_item_visibility().
- Using the $CONTROL_PAR_VALUE control parameter with the get_control_par()
command will return the currently selected menu index, not the currently selected value. If
you want to get the menu value instead, use the get_menu_item_value() command.","on init
    declare ui_menu $menu
    add_menu_item($menu, ""First Entry"", 0)
    add_menu_item($menu, ""Second Entry"", 1)
    add_menu_item($menu, ""Third Entry"", 2)
end on
A simple menu.","get_menu_item_str()
get_menu_item_value()
get_menu_item_visibility()
set_menu_item_str()
set_menu_item_visibility()
ui_menu
Specific UI Widgets: $CONTROL_PAR_SELECTED_ITEM_IDX, $CONTROL_PAR_NUM_ITEMS",BUILT-IN
